property_id,title,price,price_per_sqft,bhk_count,super_area,floor,bathroom_count,property_type,latitude,longitude,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score,transaction_Resale,furnishing_status_Semi,furnishing_status_Unfurnished,locality_frequency,locality_Amrita Nagar,locality_Ardendale,locality_Attibele,locality_BEML Layout 3rd Stage,locality_BSF Campus,locality_Balagere,locality_Bengaluru,locality_Budigere Cross,locality_Carmelaram,locality_D Nagaraj Layout,locality_Dasanayakanahalli,locality_Devanahalli,locality_Devin Paradise Enclave,locality_Eastwood Township,locality_Electronic City Phase I,locality_Fathima Layout,locality_Govindaraja Nagar Ward,locality_Gundappa Reddy Layout,locality_Gunjur Village,locality_HBR Layout 2nd Block,locality_Halasuru,locality_Infosys Head Quater,locality_Ittamadu,locality_JP Nagar 6th Phase,locality_Jawahar Nagar,locality_Kadubeesanahalli,locality_Kaikondrahalli,locality_Kalena Agrahara,locality_Kanakapura,locality_Kaveri Nagar,locality_Kodigehalli,locality_Koralur,locality_Koramangala 3 Block,locality_Manyata Residency,locality_Maruthi Layout,locality_Narayanapura,locality_Other,locality_Palm Meadows,locality_Parangi Palaya,locality_Patel Layout,locality_Phase III,locality_Pragathi Nagar,locality_Prakash Nagar,locality_Prakruthi Nagar,locality_Royal Enclave,locality_Saint Thomas Town,locality_Shivananada Layout,locality_Veer Sandra,locality_Vinayaka Nagar,locality_Yeshwanthpur Industrial Area
3129,3 BHK Apartment for Sale in Marathahalli Bangalore,31000000.0,15578.0,3.0,1900.0,3.0,3.0,apartment,12.9286885,77.5917145,-0.21489525687382902,-0.20454435299427826,-1.0581970709497395,0.6285,0.0,0.0,1.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3130,3 BHK Apartment for Sale in Bannerughatta Bangalore,22000000.0,12222.0,3.0,1400.0,11.0,3.0,apartment,12.8730720975936,77.62259022427881,-0.20661329968267053,-0.19817663495228044,-0.9860927407333496,0.6218,0.0,0.0,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3131,3 BHK Apartment for Sale in Naagarabhaavi Bangalore,17100000.0,10999.0,3.0,1555.0,1.0,3.0,apartment,12.97089643,77.51255603,-0.21388093869227215,-0.2052794717697975,-0.9156396547203887,0.6172,0.0,0.0,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3132,3 BHK Apartment for Sale in Electronic City Bangalore,10000000.0,6667.0,3.0,1500.0,1.0,2.0,apartment,12.8339509,77.675366,-0.20030089235861276,-0.19180891691028268,-1.1137889591318417,0.6307,0.0,0.0,1.0,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3133,3 BHK Apartment for Sale in Sarjapur Road Bangalore,19500000.0,15294.0,3.0,908.0,8.0,3.0,apartment,12.94162601,77.74251723,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,0.0,1.0,0.0,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3134,3 BHK Apartment for Sale in Phase 2nd Judicial Layout Bangalore,11500000.0,10222.0,3.0,1125.0,12.0,2.0,apartment,12.86366796,77.54064377,-0.19950322466243697,-0.1850339033304972,-1.0879194666114576,0.6283,1.0,1.0,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3135,3 BHK Apartment for Sale in Yeswanthpur Bangalore,36000000.0,16981.0,3.0,2120.0,8.0,3.0,apartment,13.07490731,77.43671418,-0.19902068494499728,-0.1963090359009613,1.015215233822327,0.436,0.0,0.0,1.0,345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3136,3 BHK Apartment for Sale in Ambedkar Colony Yelahanka Bangalore,22500000.0,13950.0,3.0,1109.0,1.0,3.0,apartment,13.12173909,77.59683857,-0.20338323790062537,-0.22688600334755907,1.015215233822327,0.4379,0.0,0.0,1.0,67,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3137,3 BHK Apartment for Sale in Sarjapura Bangalore,18600000.0,11562.0,3.0,1050.0,9.0,3.0,apartment,12.94162601,77.74251723,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,0.0,0.0,1.0,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3138,3 BHK Apartment for Sale in Kanakapura Bangalore,51000000.0,18525.0,3.0,1649.0,23.0,3.0,apartment,12.84819789,77.52157499,-0.2007538888280459,-0.18630546013139537,-1.0455375320567857,0.6253,1.0,0.0,0.0,345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3139,3 BHK Apartment for Sale in Thirumenahalli Bangalore,19100000.0,11300.0,3.0,1600.0,2.0,3.0,apartment,13.0793944,77.64211941,-0.20412181910078814,-0.2241839451456505,1.015215233822327,0.4379,0.0,0.0,1.0,33,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3140,3 BHK Apartment for Sale in Yelahanka Bangalore,9500000.0,6835.0,3.0,1000.0,0.0,2.0,apartment,13.12173909,77.59683857,-0.20338323790062537,-0.22688600334755907,1.015215233822327,0.4379,0.0,0.0,1.0,67,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3142,3 BHK Apartment for Sale in Manayata Tech Park Bangalore,23000000.0,11979.0,3.0,1440.0,8.0,3.0,apartment,13.054797,77.619471,-0.20965625422734113,-0.2180943801538492,1.015215233822327,0.4381,1.0,1.0,0.0,44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3143,3 BHK Apartment for Sale in Begur Bangalore,24000000.0,12668.0,3.0,1300.0,6.0,3.0,apartment,12.86952781677246,77.63431549072266,-0.20545126526108112,-0.19700441852645248,-1.0372813110396417,0.6256,0.0,1.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3144,"3 BHK Apartment for Sale in Bellandur, Outer Ring Road Bangalore",17500000.0,15982.0,3.0,820.0,7.0,3.0,apartment,12.94162601,77.74251723,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,0.0,0.0,1.0,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3145,3 BHK Apartment for Sale in Konanakunte Bangalore,28200000.0,17592.0,3.0,1100.0,1.0,3.0,apartment,12.746104,77.487602,-0.18806013993458182,-0.17349055174734365,1.015215233822327,0.4338,1.0,1.0,0.0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3146,3 BHK Apartment for Sale in Sarjapura Bangalore,19300000.0,10612.0,3.0,1163.0,20.0,3.0,apartment,12.863520312850545,77.77049343558198,-0.19450056800000115,-0.19468978778731755,1.015215233822327,0.4355,0.0,0.0,1.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3147,"3 BHK Apartment for Sale in Gattigere, Rajarajeshwari Nagar Bangalore",22500000.0,13433.0,3.0,1675.0,6.0,3.0,apartment,12.9208284,77.5247775,-0.21187199782782945,-0.19752098847681734,-1.0306763342259264,0.6258,1.0,0.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3148,1 BHK Apartment for Sale in Sadahalli Bangalore,6200000.0,10197.0,1.0,411.0,8.0,1.0,apartment,13.242081,77.7135224,-0.18686856226498588,-0.2318232199885464,1.015215233822327,0.4366,0.0,0.0,1.0,41,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3149,3 BHK Apartment for Sale in Phase 2 Electronic City Bangalore,13700000.000000002,9838.0,3.0,922.0,1.0,3.0,apartment,12.825997160478504,77.70675577725434,-0.19546564743488049,-0.18693130449433742,-0.9811390081230633,0.6197,0.0,0.0,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3150,3 BHK Apartment for Sale in Ayyappa Nagar Krishnarajapura Bangalore,16100000.000000002,9500.0,3.0,1200.0,13.0,3.0,apartment,13.020580936862974,77.70619099140181,-0.20355064963932892,-0.21305782313779167,-0.8264724677352346,0.6091,0.0,0.0,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3151,"3 BHK Apartment for Sale in Itpl, Whitefield Bangalore",36000000.0,20000.0,3.0,1550.0,15.0,3.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,1.0,0.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3152,3 BHK Apartment for Sale in Hebbal Bangalore,38700000.0,18000.0,3.0,2154.0,10.0,3.0,apartment,13.0349961,77.5981732,-0.21394002518828517,-0.2166440106778247,1.015215233822327,0.4385,0.0,0.0,1.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3153,3 BHK Apartment for Sale in IVC Road Bangalore,20700000.0,9600.0,3.0,1600.0,2.0,3.0,apartment,13.23185439,77.65187197,-0.19115233322592992,-0.23070067375025352,1.015215233822327,0.4369,0.0,0.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3154,1 BHK Apartment for Sale in Whitefield Bangalore,14500000.0,22692.0,1.0,639.0,11.0,1.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,0.0,1.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3155,3 BHK Villa for Sale in Bannerghatta Main Road Bangalore,29900000.000000004,8306.0,3.0,3200.0,1.0,3.0,villa,12.95466,77.69993,-0.20719431689346526,-0.1998554872909663,-0.844085739238475,0.6103,1.0,0.0,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3156,3 BHK Apartment for Sale in Bannerughatta Bangalore,27000000.0,15948.0,3.0,1500.0,3.0,3.0,apartment,12.805211,77.588503,-0.18849344090534398,-0.17393758343515944,1.015215233822327,0.4339,1.0,1.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3157,3 BHK Apartment for Sale in Panathur Bangalore,23700000.0,14711.0,3.0,1131.0,16.0,3.0,apartment,12.93365264,77.71669785,-0.20247724496175903,-0.2000839701536277,1.015215233822327,0.4365,0.0,0.0,1.0,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3158,3 BHK Apartment for Sale in Whitefield Bangalore,22599999.999999996,14613.0,3.0,1128.0,1.0,3.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,0.0,0.0,1.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
